row_index,id,churn_probability
23260,58587,1
52851,19207,0
21723,9434,0
54755,62789,0
32218,61159,0
8450,38835,0
22651,97,0
50588,930,1
26831,18943,0
19151,42575,0
10089,7355,0
35748,25196,0
21564,42410,0
42192,52353,0
46469,41432,0
22856,49256,0
34672,57406,1
20532,46657,1
29906,9674,1
40435,15850,0
16840,51588,0
24432,47456,0
46239,11241,0
22514,14718,0
23529,18665,0
46415,69,0
48588,41240,0
42071,43243,1
50295,52012,0
4086,44998,0
34557,30912,0
48168,39709,0
50441,35371,0
52954,24513,0
4669,13259,0
6887,68588,0
33437,6662,0
25096,54419,0
8435,33897,0
35678,33223,0
35261,48803,0
31724,12201,0
36359,66410,0
37056,28227,0
30883,39538,0
12110,66358,0
12059,37516,0
42902,40672,0
29966,19135,0
51066,57988,0
47095,45208,0
23661,17136,0
15505,43201,0
47974,65358,0
13770,54323,0
7180,15960,0
17983,50532,0
30439,58341,0
1900,66146,0
10250,37660,0
50868,4033,0
20513,18519,0
1030,25268,0
2494,41076,0
48923,21332,0
52154,65323,0
20218,5429,1
12353,53021,1
44807,9129,0
27063,21223,0
15000,62171,0
13734,3786,0
55239,33157,0
24444,14225,0
55921,8560,1
13618,10112,0
17571,29297,0
24651,54097,0
30833,22902,1
27986,58707,0
25904,27478,0
12024,31552,1
33199,54434,0
48783,39783,0
48123,62835,0
38159,2041,1
11072,28022,0
48195,30043,0
20117,30987,1
26700,68671,0
29762,33020,0
46611,66552,0
23918,20358,0
16253,47616,0
31697,31782,0
2975,64437,0
29284,62058,0
18716,15393,1
47525,32168,0
31388,23860,0
39478,54161,0
41495,21517,0
50857,1536,0
11702,21011,0
44503,8461,0
14473,26287,0
7027,62142,0
52145,21725,0
24040,1149,0
48887,50720,0
46644,64276,0
40057,57915,0
34507,2488,0
35392,46287,0
1288,47321,0
884,56424,0
19863,26980,0
5517,54127,0
4304,50174,0
1618,17710,0
6556,447,0
28292,69355,0
22594,15869,0
5297,4945,0
28236,15926,0
38366,25542,0
50833,45149,0
31183,69938,0
44150,48817,0
8193,30258,0
51901,52569,0
13398,43132,0
36380,52572,0
37395,45950,0
29428,16614,0
44933,55754,0
26033,65266,0
55606,64482,0
37912,31752,0
5345,69196,0
43638,8019,0
6890,6466,0
50493,12425,0
12447,41724,0
29216,3332,0
33928,45541,0
10678,64779,0
40573,17862,0
17017,12903,0
1227,3540,0
49924,503,1
42709,1950,0
43713,24355,0
17284,23356,0
22915,63474,0
22613,67154,0
46695,25298,0
48154,53393,1
3761,29089,0
5266,56030,0
54596,68486,0
9785,64642,0
14095,39578,0
14014,3200,0
35683,12675,0
49186,31532,0
47839,48329,1
28215,41569,0
51869,36671,1
9977,29415,0
28303,5326,0
49923,55914,1
17403,38189,0
26126,27331,0
25021,66950,0
31167,24507,1
54176,14720,0
47883,5067,0
25258,18379,0
3918,18957,0
8745,64705,0
1536,1215,0
2266,66279,0
10496,14647,1
26175,54771,0
46138,9981,0
15215,51299,0
21822,1565,0
11026,15834,0
1278,69363,0
52544,59940,1
35394,41527,0
44312,22720,0
10125,33959,0
30510,52246,0
12212,16328,0
47293,28026,0
9892,56741,0
11518,62602,0
43600,17639,0
16889,59343,0
4144,60445,0
29417,19980,0
42681,12113,0
37154,11467,0
16796,25151,1
8474,3812,0
1270,20814,0
39706,33065,1
20412,1379,0
20036,62054,0
41336,55744,0
31554,27560,0
6954,21318,1
44920,53983,0
42768,51992,0
37353,18987,0
3426,15159,0
44930,27532,0
41578,18935,0
54047,30,0
21987,38983,0
672,62007,0
4035,57256,0
18326,5054,0
38836,6029,1
54006,22477,0
50866,29462,0
26820,38525,0
55052,14295,1
7040,66189,0
14492,38897,0
7327,61643,0
6288,31855,0
21862,59298,0
16063,52816,0
38733,34849,0
16379,32469,0
55485,21796,0
11153,66148,0
40590,32720,0
38208,63995,0
25423,31343,0
10575,19718,0
20327,46206,0
17746,25876,0
2858,43021,1
14521,3721,0
53751,41494,0
27595,20078,0
27872,50250,0
13712,68553,0
26688,16176,0
22826,42637,0
46960,2998,0
8194,30433,0
16481,58321,1
15541,35870,0
50039,836,0
8854,59731,0
47508,12985,0
15192,19990,0
7427,13275,0
52392,36956,0
47308,54658,1
55013,62994,0
19574,58798,0
4091,30193,0
24116,14907,0
48298,14313,1
33667,53563,0
49574,49684,0
51625,40605,0
52525,32623,0
18686,12176,1
3803,23133,1
35296,17693,0
28882,59560,0
54359,46140,0
33789,39421,0
41877,61154,0
43446,48445,0
18597,8403,0
9931,13781,0
4639,28045,0
11337,5106,0
27093,67306,0
6247,66890,0
24477,57882,0
44779,6715,0
22141,19900,0
6515,64665,0
32845,18260,1
13748,60394,0
39061,28089,0
49762,29488,0
47184,58825,0
29053,16164,0
53853,7924,0
9354,47386,0
14222,889,0
32350,60303,0
39495,62257,0
34431,53061,0
54204,46479,0
35906,53743,0
45844,14416,1
5920,33231,0
53176,17329,0
13129,16541,0
18398,35139,0
14606,39957,0
9100,46046,0
45674,12939,0
821,45478,0
892,47287,0
35515,63724,1
27727,37067,0
18265,15718,0
19002,24610,0
6839,4787,0
42490,19961,0
54086,51379,0
27110,19988,0
24708,145,1
3037,14915,0
35986,46382,0
20477,20093,0
34760,60748,0
35226,54371,0
2729,45435,1
54205,909,0
1563,63364,0
16295,8760,0
20907,61061,0
24377,5355,0
17496,69665,0
52989,23955,0
55770,64553,1
20418,16715,0
1326,53838,0
39921,46739,0
36822,43560,0
31827,36814,0
42007,58711,0
12147,26705,0
31057,61261,0
51261,50860,0
23540,5610,0
14933,32781,0
33961,24353,1
4614,53995,0
43928,62158,1
39544,38492,0
5114,33749,0
15897,15662,0
28224,43565,0
2408,34383,0
37092,47460,0
22549,66021,0
53560,34089,0
44630,53625,0
20867,38110,0
4503,33826,0
13720,69840,0
11943,32849,0
26239,49823,0
23305,49594,0
13542,46934,0
3914,250,1
35466,5575,0
41813,65833,0
49489,13168,1
19489,41355,0
17052,7099,1
31264,48705,0
37798,5826,0
55243,28077,0
27242,38899,1
48317,41602,0
49669,33960,0
23261,51296,0
24664,8306,0
30371,32517,0
30491,46384,0
4265,52719,0
20326,69892,0
6020,44782,0
5169,63562,0
45644,2298,0
41326,14916,0
43567,50201,0
43367,55462,0
14710,48410,0
29112,26495,0
32616,20072,0
38074,13471,0
40508,65448,0
49646,29269,0
30642,6921,0
28160,15479,0
4976,17003,0
50114,36369,0
14128,18609,0
2996,17061,0
33080,44952,0
36567,25703,0
1163,61087,0
8870,58044,0
41062,6206,0
11670,23475,0
54943,57356,0
33914,66936,0
12894,6737,0
17817,43289,0
21789,54525,0
45199,58672,0
31626,17484,0
15922,9237,0
45068,48171,0
16929,32956,0
3270,28349,0
32588,29920,0
23364,64061,0
34530,32143,0
22814,4415,0
21460,33630,0
45361,34667,0
49587,54763,0
41485,65836,0
6293,9070,0
13441,30364,0
2915,25539,1
41747,47873,0
13660,64675,0
50238,45540,0
39869,39878,0
23822,55553,1
10815,69961,0
55727,2365,0
26776,17535,0
12146,56797,1
8045,33988,0
43233,35879,0
21090,55817,0
55859,51838,1
34066,54719,0
31155,38205,0
26511,5484,0
26703,35508,1
45967,39426,0
33951,37558,0
22334,52810,0
42584,17983,0
45621,67678,1
4877,23504,0
24393,44927,0
32858,21256,0
20544,15217,0
4828,36733,0
2135,14780,0
26338,3710,0
29788,5597,0
12435,45666,0
34313,38644,0
51366,2879,0
16904,60151,1
12358,26584,0
40127,39686,0
9403,63753,0
19632,69201,1
21979,11123,0
15507,48516,0
6545,6537,0
46784,29154,0
17031,36786,0
16492,8396,0
50784,40999,0
39193,43293,0
48576,51841,1
8492,62911,0
22599,48013,0
38692,19850,0
55762,28391,0
3737,48361,0
23029,5682,0
17819,33545,0
8530,65609,1
17662,34877,0
34432,43634,0
26481,717,0
52259,45640,0
21697,35643,0
11168,40434,0
3541,58944,0
4890,38266,0
28131,14396,0
8718,49602,0
10407,32547,0
13643,60431,1
52573,25827,0
18379,23997,0
19176,10571,0
41644,28417,1
52439,36054,0
51985,64605,0
53974,37343,0
55509,53821,0
34545,18391,0
23166,18827,0
19079,63910,0
43406,22146,1
23084,32320,0
9526,9078,1
55043,63751,0
7667,17349,0
37796,62723,1
30621,22931,0
3919,42967,0
11789,9162,0
44829,39432,0
11832,46945,0
28487,41929,0
46734,64124,0
55022,4744,0
19270,26800,0
38763,68824,0
15694,29854,0
11638,29513,0
2891,40623,0
35976,39624,0
51237,7130,0
42474,42752,1
17239,45111,0
7652,34086,0
45122,60531,0
17840,12601,0
18924,13526,0
34058,21942,0
1751,35782,0
38786,34975,0
32457,28125,0
27502,15957,0
20273,45519,0
10504,55516,0
16871,68589,0
11209,55569,0
42670,21531,0
22896,43708,1
3245,15448,0
16307,12377,0
32042,54280,0
51665,8032,0
38655,23044,0
33183,16886,0
15539,41490,0
53013,22422,0
45353,66101,0
33049,34549,0
314,18712,0
17922,32579,0
36748,53640,0
3444,62584,0
15618,34604,0
16222,22368,0
13946,8312,0
41205,21708,0
51868,9569,0
879,41016,0
16050,59743,0
5371,1298,0
23410,25791,0
30849,48657,0
5157,25489,0
6537,3945,0
52740,32277,0
20206,15033,0
15124,23121,0
31765,61795,0
45146,60621,1
41639,21849,0
31908,62149,0
34176,5116,0
34308,8304,0
23174,67861,0
54083,53849,0
27389,11535,0
54762,63817,0
5564,21036,0
9960,22584,0
55326,2819,0
42451,44875,0
32144,42385,0
49934,26588,0
19466,44465,0
4506,29022,1
12409,12587,0
34438,25569,1
46454,41317,0
41946,53358,0
50228,22338,0
45286,15038,0
39064,21102,1
28593,53569,0
41047,4005,0
4569,66641,0
12788,7936,0
27443,52593,0
25528,52371,0
39396,45801,0
22130,40168,0
2644,68479,0
46432,15570,0
9447,3485,1
14617,24036,0
33184,68795,0
9313,63510,0
44854,26830,0
55461,61325,0
53076,63465,0
21940,45922,1
16013,51431,0
51717,41378,0
103,14245,0
50838,41108,0
48371,35176,0
51015,62934,0
54084,1437,0
38370,4768,0
19341,9803,0
40468,35826,0
15226,1427,0
37635,45449,1
23000,25078,0
4421,10653,0
4878,53114,0
5847,60733,0
53069,39919,0
42038,41417,0
32547,2583,0
2984,35217,0
44810,32030,0
44253,69721,0
18022,10917,0
7625,34956,1
16768,62688,0
43849,22228,0
37113,33862,0
40938,37285,0
15400,21402,1
48337,28250,0
1574,14953,0
18587,61595,0
24638,1382,0
34449,59165,0
1985,64329,0
32667,69561,0
47750,61001,0
13120,15174,0
32776,4318,0
37833,65540,0
24424,6267,1
45959,53979,0
29977,9566,1
43627,44338,0
9538,49669,0
31302,6295,0
24745,62156,0
51705,34720,0
15537,10377,0
2874,16506,0
15190,51789,0
4759,26806,0
52971,14558,0
10192,16575,1
15296,57699,0
38902,27590,0
47251,22702,0
42214,22837,0
54282,45379,0
3227,8457,1
50000,6484,0
4243,68056,0
19316,43306,0
9804,5121,0
45327,47040,0
13847,42820,0
11042,42687,1
35910,52531,1
3609,69357,0
2679,63278,1
4448,48337,0
22046,32393,0
8441,33874,0
46190,53525,1
30050,1614,0
22988,22468,0
14238,61719,0
33775,38095,0
28329,8620,0
6985,40161,0
3597,27339,0
24433,9890,0
52493,5010,0
46568,45951,0
44095,18642,0
2564,45893,0
26964,43045,0
41479,6627,0
2530,56205,0
45076,62081,0
25529,40141,0
22752,26127,0
43640,42135,0
21461,65516,0
40424,63345,0
21486,69152,0
6328,48871,0
1000,18418,0
7175,2840,1
47576,63957,0
16271,20632,1
32185,27439,0
1406,58866,0
22980,64604,0
7200,16199,0
45577,40978,0
40420,39450,0
18817,7962,0
24261,38526,0
18192,63897,0
23784,61096,0
18310,61700,1
15109,38417,0
38095,30713,0
51573,46704,1
9856,10085,1
27227,9668,0
27957,52831,0
33058,28956,0
48818,7123,0
42516,57395,0
30378,40384,0
49780,61314,1
5222,38451,0
12993,47668,0
7149,19302,0
16570,9484,0
40939,43656,0
39453,15097,0
40700,11370,0
9955,58998,0
44687,18508,0
51713,48753,0
45612,5530,0
20713,68497,0
8537,2618,0
18487,60541,0
3660,12872,0
18603,51289,0
23219,66864,0
5360,8964,0
34200,52210,0
14936,36295,0
15532,22925,0
50051,33993,0
1822,53341,0
12737,31868,0
25560,64881,1
18483,1668,0
12566,3714,0
39956,29063,0
53921,9970,0
53459,16929,0
42480,12885,1
11607,28354,0
45966,12184,1
14169,7463,0
50157,25731,0
8383,66765,0
39295,40844,0
30793,34174,0
30468,64957,0
28553,22673,0
2954,52061,0
13471,1763,1
43866,14938,0
28059,29252,0
31429,60905,0
46945,54927,0
53686,22374,0
32056,36517,0
25304,27579,0
14313,64324,0
44068,68993,1
48742,23892,0
444,24237,0
21755,25018,0
7363,53137,0
48482,33317,0
20370,33075,0
37907,49532,0
43945,20302,1
2432,48278,0
16677,13943,0
26947,41981,0
50206,29855,0
41719,3897,0
23622,9863,1
26151,3469,0
32647,62298,0
26565,16827,0
29264,63667,0
45176,29624,0
11868,39857,0
41611,52247,0
41278,1607,0
44887,11162,1
27787,21783,0
54143,20630,0
42113,31599,0
36460,69444,1
25919,34002,0
30550,35205,0
26376,44157,0
25129,19206,0
8907,41315,0
40393,4934,0
54515,15727,0
16947,1287,0
35778,8985,0
48314,25354,0
37213,62601,0
4384,37348,0
31223,40839,0
13802,21743,0
866,7585,0
6536,33378,0
16320,25826,0
18180,65993,0
17963,53281,0
55899,14317,0
17113,49260,1
34419,4621,0
30095,15242,0
19922,14664,0
38653,5268,0
40106,50288,0
27049,45017,0
48430,60956,1
48158,1882,0
11645,65071,0
6666,31337,0
6705,11075,0
17201,37403,0
31706,47599,0
3649,65469,0
10993,39836,0
45867,16260,1
11872,65224,0
31956,63333,0
904,57161,0
6435,27552,0
20692,23281,0
3030,31288,0
2569,55508,0
37837,46515,0
51491,18071,0
29397,5969,0
335,9693,1
20979,34698,0
55396,14778,0
38421,46633,0
32877,69759,0
10761,5875,0
24915,17221,0
55425,12672,0
18349,49818,0
22654,10258,0
6752,21168,0
49573,27548,0
41554,41566,0
43083,58533,0
20602,21622,0
5843,18355,0
21998,37624,0
30708,32869,0
28348,66066,0
34155,65412,0
29585,5330,0
1276,15827,0
41218,35074,0
10542,37227,0
24901,33255,0
52858,53946,0
49846,16657,0
42297,11927,0
23904,54344,1
13995,3012,1
853,64673,0
34243,50465,0
50117,68427,0
13243,25425,0
36573,9230,0
18264,68366,0
3035,51500,0
15633,8653,0
34221,36184,1
8880,41368,0
55676,52085,0
46000,48267,0
42381,41617,0
35441,14888,0
40767,58395,0
53251,16823,0
14653,19795,0
30658,4053,0
9129,67965,0
51946,27383,0
34379,69764,0
32116,67749,1
20015,60851,0
49670,50586,0
25776,55956,0
18575,69192,0
31435,11745,0
4207,69462,0
37409,29523,0
19025,53007,0
4475,31535,1
19066,43262,0
28296,16910,0
17592,34570,0
40512,11469,0
48866,32724,0
49692,66195,0
11597,13151,0
55315,69810,0
44040,53845,0
35747,68130,0
6742,6814,0
50121,5200,0
26637,68877,0
37950,49745,0
29194,37075,1
17687,68383,0
46395,39680,0
22848,2731,0
54061,26612,0
48585,65215,0
54667,35598,1
36783,32771,0
25850,29917,0
4130,5643,1
26316,66321,0
30812,24748,0
55645,52299,0
10331,17975,0
3016,31215,0
54229,1089,0
8341,40078,0
30703,1035,0
22240,20039,0
12733,12741,1
55382,59961,0
10193,16444,0
50322,883,0
41807,5726,1
22722,3359,0
28280,38984,0
31929,10907,0
26134,441,0
35677,16699,0
47611,63866,0
16187,24652,0
48851,14794,0
46923,1488,0
7272,7856,0
21428,25406,0
44791,19748,0
11499,42605,0
40627,5602,1
46797,54316,0
41186,34306,0
53502,1086,0
42715,60840,0
45697,26751,0
41983,25396,0
43768,40010,0
29830,4185,0
5370,46005,0
23428,27147,0
38684,41533,0
54670,39037,0
21750,64158,0
6717,28438,1
53260,29470,0
3503,62752,0
725,51010,0
15943,60704,0
43873,63555,0
48106,50282,0
31341,15710,0
55962,21950,0
14200,12249,0
22782,34857,0
55554,20535,0
55777,14023,0
47888,31776,0
4918,37257,0
52382,66265,0
30560,65400,0
25870,63589,0
687,18799,0
36602,60092,0
1864,55382,1
52862,5303,0
36687,60611,0
10127,643,0
48993,47002,0
30397,20168,0
53990,26439,0
21992,13730,0
6976,46856,0
20814,30826,0
12981,19962,0
1558,10084,0
38237,38783,0
53660,38107,0
27763,66964,0
55633,40459,0
6482,36485,0
18995,65119,0
23700,68465,0
15189,34006,0
21138,24899,0
33676,10459,0
12623,8253,0
6013,47891,0
49738,46469,0
35415,63232,0
24921,16423,1
38336,31711,0
47214,51385,0
20253,22372,0
23683,27247,0
31925,12053,0
30939,51706,0
14168,41720,0
3799,21098,0
16196,56589,0
15255,15230,0
36754,22583,0
44925,22545,0
51279,6415,1
38334,34354,0
277,41339,0
34195,29482,0
49737,24204,0
21092,32959,0
39552,47297,0
32229,34438,0
5089,35317,1
2000,777,0
48310,7454,0
41123,36739,0
48995,68162,0
9125,58712,0
29407,41332,0
2338,57676,0
49413,51778,0
41172,15207,0
45248,46463,0
25391,60087,0
15538,8651,0
23222,19769,0
54900,7705,0
35949,69542,0
55774,4231,1
43916,54818,0
49604,24510,0
33620,24419,0
36835,32558,0
593,23311,0
1721,29565,0
13650,20790,0
28951,60413,0
11266,28496,0
33504,66761,0
1576,7262,0
18194,34815,0
13586,55083,0
38319,60798,0
36337,37914,1
35155,523,0
50050,26868,0
15750,34825,0
41528,17893,0
9654,2523,0
19660,26923,0
48898,59873,1
45835,55906,0
9391,41831,0
11262,50828,0
6132,41122,0
40095,15429,0
11958,47395,0
40877,23261,0
49474,56535,0
14967,31286,0
23020,55433,0
39816,20699,0
38221,19038,0
13293,48042,0
29752,28926,0
21890,58867,0
17002,13492,0
13966,52989,0
18593,12743,0
34843,42743,0
31364,14328,0
4510,19630,0
16711,24753,0
31298,50741,0
848,24298,0
10279,62559,0
39049,46537,0
3437,23845,1
34791,54882,0
17135,11885,1
11897,37336,0
22552,44633,0
35152,59016,0
24562,1025,0
30406,38207,0
46301,63538,0
8901,42522,0
47804,1028,0
1599,12596,0
39491,15765,0
29853,27484,0
5918,1036,0
31458,66252,0
55480,18399,0
29028,50709,0
35231,19363,0
3298,6821,0
17252,6469,0
10458,14932,0
47813,39896,0
26280,67740,0
27012,65954,0
15381,39637,0
22567,44643,0
9192,232,0
27789,12119,0
939,31854,0
14769,19684,0
29903,7331,0
53171,40048,0
53320,43017,0
30679,53306,0
42780,51984,0
30476,14216,0
43594,66287,1
16342,16066,0
11062,33598,0
44983,19528,0
55689,64098,0
30230,54339,0
34934,35101,0
34575,55921,0
36826,931,0
18080,9747,0
33806,69493,0
49245,62408,0
12883,45932,0
45870,7359,0
5359,2119,0
7915,39099,0
14187,58992,0
26896,26799,0
52105,18891,0
43782,40799,0
23607,67276,0
22557,16361,0
20649,37076,0
54421,51124,1
9367,24401,0
36086,11635,0
27647,21356,0
24199,61067,0
35023,39339,0
20718,61083,0
8182,63878,1
31610,67800,0
46958,24871,0
27612,35011,0
51817,67846,1
8675,64302,0
7144,44246,0
22371,37784,0
12594,1217,0
2601,24607,1
38455,48493,1
27069,58526,0
42607,29323,1
469,46092,0
13906,65703,0
46977,41668,0
45962,42932,0
34000,58800,0
8819,48693,0
35813,40865,0
54530,158,0
31485,29818,0
36281,41372,1
50686,1688,0
4879,64354,0
35698,65000,0
15134,64151,0
5246,28931,0
20972,21237,0
7298,43946,0
54230,32069,0
48720,9271,0
7682,50342,0
33478,66688,0
53079,69296,0
39209,12465,0
28498,43202,0
927,28409,0
48717,45905,1
29275,12429,0
26805,68156,0
7602,18408,0
42553,37906,0
30442,13662,1
20849,68307,0
10434,18708,0
50894,14119,1
31791,51072,1
20019,56085,0
22325,36039,0
6513,57562,0
31175,2586,0
52961,4639,0
28536,15833,0
30343,2599,0
17016,22968,0
15259,58069,1
4413,63239,0
50270,36545,0
18577,13833,0
17835,11461,0
11661,66909,1
29861,30902,0
37806,52033,0
44048,17311,0
39766,13016,0
39745,18161,0
27824,54311,0
39124,8523,1
38150,3199,0
37221,13393,0
39513,2610,0
12214,59219,1
4244,49025,0
28421,19134,1
39362,50432,0
45937,29325,0
27902,50857,0
40352,48889,0
46018,28666,0
37741,30106,0
46802,12096,0
17595,25604,1
37980,58768,0
22985,67082,0
5148,18317,0
6561,62437,1
8489,38416,0
14668,55730,0
2898,18385,0
43053,51623,1
8188,26709,0
12990,59082,0
8970,17374,0
10406,56706,0
13791,60213,0
40270,24440,0
17641,25483,1
49714,4781,1
44637,27071,0
12966,34710,0
55712,59099,0
53022,41562,0
49303,1714,0
34990,27990,0
34532,36520,1
6268,56325,0
42151,51080,0
37901,181,0
37181,18176,1
12477,65500,0
39659,2859,0
7029,55033,0
46039,24874,0
22575,65862,0
34411,37090,0
12235,719,0
623,37368,0
6201,29362,1
45034,69197,0
39990,31039,0
17887,28643,0
16180,60520,0
32552,8108,0
49414,62834,0
23791,60178,0
31342,57410,0
25893,50929,0
46590,14615,0
18698,34391,0
39924,60003,0
47855,9575,0
31513,3428,0
33035,60677,0
48882,68754,0
2286,67802,0
18378,9638,0
43340,23626,0
25624,48562,1
44877,21935,0
32432,7119,0
13326,39781,0
36004,7978,0
20877,13789,0
33254,25054,0
51722,57275,0
36357,40456,0
27504,3547,1
23336,56514,1
13047,6792,0
16392,49884,1
5253,41069,0
46474,19616,0
18191,60839,0
34641,41930,0
53905,61791,1
31903,14315,0
27875,12856,0
43319,58359,0
48738,42229,0
34877,50277,0
41007,69904,0
16000,36544,1
32304,41337,0
38772,47859,0
8426,28605,0
17777,42673,0
14514,58662,1
38449,61248,1
6875,65821,1
5501,44691,0
38945,6080,0
45137,36584,1
37734,7286,0
20944,23447,0
21908,52527,0
36088,32583,0
42583,30173,0
29147,30285,0
11313,19203,0
17041,51765,0
17834,68672,0
37488,27547,0
30315,43612,0
43809,65254,0
49965,63961,0
47416,11496,0
33960,9357,0
14804,52875,0
10746,22286,0
12004,42706,0
12307,13014,0
11605,10290,0
283,42734,0
29297,21620,0
29916,63060,0
2992,31864,0
21043,42316,0
51482,38652,0
44937,10108,0
5466,41752,0
47694,69395,0
12362,41321,0
29244,62419,0
19828,19992,0
50398,54360,0
16510,21875,0
19754,19646,0
13683,42263,0
26052,41594,1
3219,47037,0
46397,8173,0
19044,718,0
41892,22683,0
13294,66218,0
2059,22653,1
33026,8316,0
46954,31643,1
40300,7993,1
44361,15169,0
9011,32460,0
52024,41195,0
8247,13817,0
20911,50810,0
19635,5706,1
12604,32012,0
22526,33132,0
55803,49863,0
24328,66151,0
22048,6959,0
27168,38253,0
24924,45542,0
16759,32417,0
16563,42788,0
26473,47887,0
25787,23378,0
31431,62780,0
5835,58133,0
24522,8898,0
5058,60697,0
43701,44993,0
37426,43004,0
35027,32078,0
47561,63265,0
37586,5843,0
26976,63006,0
30079,39512,0
6271,50035,0
31654,19007,0
15311,7018,0
18163,50426,0
23899,42427,0
25764,42843,0
9312,63084,0
38707,24473,0
13762,24376,0
12376,49138,0
48303,11083,0
49141,26575,0
24857,52988,0
31013,17723,0
47581,64833,0
14971,12932,0
44121,63657,0
3555,52659,0
17324,61390,0
5488,21165,0
2273,2259,0
55915,30358,0
14064,57904,0
10020,49893,1
30506,69811,0
54296,42220,0
26307,17095,0
54211,9952,0
18737,34721,0
52852,61324,0
19165,6945,0
34322,55971,0
19246,46519,0
52587,12105,0
33468,19693,0
24449,63367,0
48341,4088,1
42505,37887,0
47633,45600,0
5265,62092,0
41749,32847,0
48426,54384,0
42876,45552,0
8274,16520,0
18633,57248,0
27339,11265,1
54066,17570,0
42853,44677,0
4580,49961,0
37329,14773,0
28048,39922,0
27104,62757,1
44390,7096,0
54105,47631,0
49734,16809,0
30905,12674,0
17961,57237,0
11756,14329,0
52451,4085,0
24421,69358,0
2820,27966,0
29279,33944,0
33416,4892,0
45585,68561,1
23775,21466,0
9841,4113,0
31844,47835,0
16717,62707,0
46938,802,1
9165,10042,0
20848,419,0
17631,54042,0
45533,63788,0
15499,54279,0
55462,19265,0
37217,58455,0
3707,65091,0
34244,412,0
47834,6094,0
53894,40135,0
31632,7032,0
7217,64229,0
14851,9277,0
35021,13348,0
50699,19620,1
1298,22907,0
33186,64027,0
10869,46631,1
30467,7351,0
24994,62217,0
22921,69208,0
26392,45104,0
8943,54606,0
9887,40490,0
50514,35976,1
44986,61433,0
36904,36468,1
13431,9533,0
8780,28042,0
42960,6298,1
19533,11606,0
48667,8263,0
36276,57367,0
12851,36853,0
25171,194,0
46670,39271,0
10820,63934,0
36614,36958,1
23344,29636,0
12522,54563,0
52337,61886,0
48301,24714,0
23856,53530,0
47833,9218,0
52696,5950,1
49421,10905,1
53663,51979,0
25799,52097,0
40930,6712,0
15356,41399,0
25578,1988,0
3308,6844,0
46577,57424,0
36179,27473,0
33025,30559,0
18393,36687,0
45243,40828,0
19714,65543,0
38267,69480,0
53204,12527,0
9807,29872,0
43110,11252,0
2445,63874,0
47903,4482,0
6667,47300,0
51291,41666,0
55878,55863,0
29884,39711,0
20041,5871,0
35387,9290,0
27707,40988,0
49731,57353,1
41031,21010,0
18713,283,0
51738,8658,0
17827,68660,1
21847,56208,0
47127,31128,0
53887,15574,0
17066,18000,0
25393,10455,0
18750,37050,0
12586,45975,0
32540,2384,0
50770,2902,0
23537,29050,0
27077,22916,0
46725,63040,1
32135,10147,0
42576,55698,0
26774,19960,0
29920,56843,0
46599,35193,0
32179,57078,0
17940,2434,0
20453,52265,0
45054,3273,0
12514,42664,0
50406,43437,0
44081,1424,0
50101,38211,0
29567,4308,0
54180,56064,0
23455,33459,0
26645,9878,0
17697,19086,0
3861,33752,0
28819,26859,0
43769,23713,1
34803,43481,0
8784,24174,0
48343,54625,0
2541,63680,0
30715,2786,0
39655,7421,0
33338,25126,0
44790,34621,0
11321,3652,0
38105,1958,1
21837,45726,0
10708,48588,0
13920,50306,0
20794,41065,0
11716,49328,0
34096,38378,0
48402,26015,0
31640,51519,0
10758,40824,0
31151,44639,0
30304,33426,1
13862,51800,0
3615,61222,0
24221,39609,0
34968,25448,0
9769,6356,0
46354,13794,0
7696,36611,0
50790,20199,0
26842,33427,0
31430,49955,0
40759,31781,1
18911,57865,0
20892,25291,0
45628,6473,1
36906,43943,0
51542,63275,1
49735,15378,0
35707,30576,0
41918,31164,0
19175,26006,0
49173,45681,0
6483,59196,0
13655,29587,0
52311,30968,0
34997,11165,0
17244,27073,0
6702,39551,0
28509,29772,0
8040,7960,0
42862,2788,0
24065,59590,0
8385,57553,0
14090,13610,1
9293,25427,0
19496,4620,0
42994,17041,0
3493,38002,0
31061,56781,0
11006,30048,1
15242,37886,0
25586,29794,0
3863,4432,0
46729,25921,0
38600,18243,0
9183,53911,0
48618,4727,0
46456,28581,0
53557,37407,0
6948,6619,0
10130,45006,0
2741,43693,0
36763,10371,0
30751,50894,0
28720,33548,0
5896,36968,0
26070,59618,0
55423,56566,0
7514,62458,0
39237,14240,0
37104,31608,0
43806,24738,0
44991,16366,0
50245,68009,0
26496,30136,0
46482,120,0
30602,61174,0
45849,48746,0
15811,9226,0
52131,67500,0
40616,48793,0
913,9711,0
19415,16071,0
31858,1506,0
45652,25383,0
39113,61453,0
15041,17252,0
45063,25171,0
23288,35301,0
53997,24707,0
22338,39652,1
35968,14336,0
14664,4765,0
807,15096,0
2441,9480,0
262,105,0
16313,14085,0
19235,13098,0
13126,64127,0
40735,66036,1
9648,21688,0
33054,24822,0
29037,66882,0
30605,53432,1
25253,69257,1
40529,15201,0
30265,39095,0
11790,61209,0
43770,7866,1
50624,64741,1
39468,29103,0
21026,53052,0
10439,20042,0
26281,41458,0
17168,58701,0
8962,651,0
48124,38744,0
13909,64718,0
25449,50050,0
7503,31342,0
23421,67553,0
2638,61667,0
42340,31464,0
11786,47836,0
38332,52001,0
